Apf(S=0.0) Apf(S=0.1) Apf(S=0.2) Apf(S=0.3) Apf(S=0.4) Apf(S=0.5) Apf(S=0.6) Apf(S=0.7) Apf(S=0.8) Apf(S=0.9) Apf(S=1.0) Apf(S=1.1) Apf(S=1.2) Apf(S=1.3) Apf(S=1.4) Apf(S=1.5) Apf(S=1.6) Apf(S=1.7) Apf(S=1.8) Apf(S=1.9) Apf(S=2.0)
0.56411    0.50847    0.45889    0.41463    0.37506    0.33964    0.30788    0.27937    0.25375    0.23070    0.20993    0.19120    0.17430    0.15902    0.14520    0.13268    0.12135    0.11106    0.10172    0.09324    0.08552
0.56601    0.51020    0.46046    0.41606    0.37636    0.34082    0.30896    0.28036    0.25466    0.23152    0.21069    0.19190    0.17493    0.15960    0.14573    0.13318    0.12180    0.11148    0.10211    0.09359    0.08585
0.56788    0.51190    0.46201    0.41747    0.37764    0.34199    0.31003    0.28133    0.25554    0.23234    0.21143    0.19258    0.17556    0.16017    0.14626    0.13366    0.12224    0.11188    0.10248    0.09394    0.08617
0.56972    0.51357    0.46352    0.41885    0.37890    0.34314    0.31107    0.28229    0.25642    0.23314    0.21216    0.19325    0.17617    0.16074    0.14678    0.13414    0.12268    0.11229    0.10285    0.09428    0.08648
0.57152    0.51521    0.46501    0.42020    0.38014    0.34427    0.31210    0.28323    0.25728    0.23392    0.21288    0.19391    0.17677    0.16129    0.14729    0.13460    0.12311    0.11268    0.10322    0.09462    0.08679
0.57329    0.51682    0.46648    0.42154    0.38135    0.34537    0.31311    0.28415    0.25812    0.23470    0.21359    0.19456    0.17737    0.16184    0.14779    0.13506    0.12353    0.11307    0.10358    0.09495    0.08710
0.57503    0.51840    0.46792    0.42285    0.38255    0.34646    0.31411    0.28506    0.25895    0.23546    0.21429    0.19519    0.17796    0.16238    0.14828    0.13552    0.12395    0.11346    0.10393    0.09527    0.08740
0.57674    0.51995    0.46933    0.42414    0.38372    0.34754    0.31509    0.28596    0.25977    0.23621    0.21497    0.19582    0.17853    0.16291    0.14877    0.13597    0.12436    0.11384    0.10428    0.09560    0.08770
0.57842    0.52148    0.47073    0.42541    0.38488    0.34859    0.31605    0.28684    0.26058    0.23694    0.21565    0.19644    0.17910    0.16343    0.14925    0.13641    0.12477    0.11421    0.10462    0.09591    0.08799
0.58008    0.52299    0.47210    0.42666    0.38602    0.34963    0.31700    0.28771    0.26137    0.23767    0.21632    0.19705    0.17966    0.16394    0.14972    0.13684    0.12517    0.11458    0.10496    0.09623    0.08828
0.58171    0.52447    0.47345    0.42789    0.38714    0.35066    0.31794    0.28856    0.26216    0.23839    0.21697    0.19766    0.18021    0.16445    0.15019    0.13727    0.12556    0.11494    0.10530    0.09654    0.08856
0.58331    0.52593    0.47478    0.42910    0.38825    0.35167    0.31886    0.28941    0.26293    0.23909    0.21762    0.19825    0.18076    0.16495    0.15065    0.13769    0.12595    0.11530    0.10563    0.09684    0.08885
0.58489    0.52737    0.47609    0.43029    0.38934    0.35266    0.31977    0.29024    0.26369    0.23979    0.21826    0.19884    0.18130    0.16544    0.15110    0.13811    0.12634    0.11566    0.10596    0.09714    0.08912
0.58644    0.52878    0.47738    0.43147    0.39041    0.35364    0.32067    0.29106    0.26444    0.24048    0.21889    0.19941    0.18183    0.16593    0.15155    0.13852    0.12672    0.11601    0.10628    0.09744    0.08940
0.58798    0.53018    0.47865    0.43263    0.39147    0.35461    0.32155    0.29187    0.26518    0.24116    0.21951    0.19998    0.18235    0.16641    0.15199    0.13893    0.12709    0.11635    0.10660    0.09773    0.08967
0.58949    0.53155    0.47990    0.43377    0.39251    0.35556    0.32242    0.29266    0.26591    0.24183    0.22012    0.20055    0.18287    0.16689    0.15243    0.13933    0.12746    0.11669    0.10691    0.09802    0.08994
0.59097    0.53291    0.48114    0.43490    0.39354    0.35650    0.32328    0.29345    0.26663    0.24249    0.22073    0.20110    0.18338    0.16736    0.15286    0.13973    0.12783    0.11703    0.10722    0.09831    0.09020
0.59244    0.53425    0.48236    0.43601    0.39456    0.35743    0.32413    0.29423    0.26734    0.24314    0.22133    0.20165    0.18388    0.16782    0.15329    0.14012    0.12819    0.11736    0.10753    0.09859    0.09046
0.59389    0.53557    0.48356    0.43711    0.39556    0.35835    0.32497    0.29499    0.26804    0.24378    0.22192    0.20219    0.18438    0.16828    0.15371    0.14051    0.12855    0.11769    0.10783    0.09887    0.09072
0.59531    0.53687    0.48474    0.43819    0.39655    0.35925    0.32580    0.29575    0.26874    0.24442    0.22250    0.20273    0.18487    0.16873    0.15412    0.14089    0.12890    0.11802    0.10813    0.09915    0.09098
0.59672    0.53815    0.48592    0.43926    0.39753    0.36014    0.32661    0.29650    0.26942    0.24505    0.22308    0.20326    0.18536    0.16918    0.15454    0.14127    0.12925    0.11834    0.10843    0.09943    0.09123
0.59811    0.53942    0.48707    0.44032    0.39849    0.36103    0.32742    0.29724    0.27010    0.24567    0.22365    0.20378    0.18584    0.16962    0.15494    0.14165    0.12960    0.11866    0.10873    0.09970    0.09148
0.59948    0.54067    0.48821    0.44136    0.39944    0.36190    0.32822    0.29797    0.27077    0.24628    0.22421    0.20430    0.18632    0.17006    0.15535    0.14202    0.12994    0.11897    0.10902    0.09997    0.09173
0.60084    0.54190    0.48934    0.44239    0.40039    0.36276    0.32901    0.29869    0.27143    0.24689    0.22477    0.20481    0.18679    0.17049    0.15574    0.14239    0.13028    0.11929    0.10930    0.10023    0.09198
0.60217    0.54312    0.49045    0.44341    0.40132    0.36361    0.32979    0.29941    0.27209    0.24749    0.22532    0.20532    0.18725    0.17092    0.15614    0.14275    0.13061    0.11959    0.10959    0.10050    0.09222
0.60349    0.54433    0.49155    0.44441    0.40224    0.36445    0.33056    0.30011    0.27273    0.24808    0.22587    0.20582    0.18771    0.17134    0.15653    0.14311    0.13094    0.11990    0.10987    0.10076    0.09246
0.60480    0.54552    0.49264    0.44541    0.40314    0.36528    0.33132    0.30081    0.27337    0.24867    0.22641    0.20632    0.18817    0.17176    0.15692    0.14347    0.13127    0.12020    0.11015    0.10101    0.09270
0.60609    0.54669    0.49372    0.44639    0.40404    0.36610    0.33207    0.30150    0.27401    0.24925    0.22694    0.20681    0.18862    0.17218    0.15730    0.14382    0.13160    0.12050    0.11043    0.10127    0.09294
0.60736    0.54786    0.49478    0.44736    0.40493    0.36692    0.33282    0.30218    0.27463    0.24983    0.22747    0.20729    0.18907    0.17259    0.15768    0.14417    0.13192    0.12080    0.11070    0.10152    0.09317
0.60862    0.54900    0.49583    0.44832    0.40581    0.36772    0.33355    0.30286    0.27525    0.25040    0.22799    0.20777    0.18951    0.17300    0.15805    0.14451    0.13224    0.12109    0.11097    0.10178    0.09341
0.60986    0.55014    0.49687    0.44927    0.40668    0.36852    0.33428    0.30353    0.27586    0.25096    0.22851    0.20825    0.18995    0.17340    0.15842    0.14485    0.13255    0.12139    0.11124    0.10202    0.09364
0.61109    0.55126    0.49789    0.45021    0.40754    0.36931    0.33500    0.30419    0.27647    0.25152    0.22902    0.20872    0.19038    0.17380    0.15879    0.14519    0.13286    0.12167    0.11151    0.10227    0.09386
